,Country,Year,Corruption,ForestArea,PopDense,Renewables,AFF,CO2,EnergyCons,BirthRate,Lexpectancy,DrinkingWater,Sanitation,PopTotal,ForeignInvest,Labor,EmployRatio,Trade,Vulnerable,AirFreight,Aquaculture,Temp,Rainfall,Label,PM2.5
0,Bahrain,2000,0.380999088,0.521126747,936.0718384,0,0.268763512,28.31587791,11988.77539,21.72200012,74.44000244,99.89794159,99.85440063,664611,2.902019739,280118,64.9240036,135.809021,1.597000003,208.8009949,12,28.36362457,7.699572563,High,45
1,Bahrain,2001,0.601089478,0.549295783,982.4577637,0,0.268763512,20.21319771,11738.21289,21.16600037,74.63500214,99.90803528,99.86791992,697545,6.853000164,291227,64.96399689,127.0261154,1.589000106,233.9279938,0,28.61989212,7.184089184,High,13
2,Bahrain,2002,0.820578575,0.563380301,1035.41687,0,0.268763512,21.61354446,11548.58105,20.5909996,74.8219986,99.91812897,99.88143921,735146,4.011541843,305448,65.23600006,130.6075287,2.286999941,244.1150055,3,27.92240906,5.775375843,High,121
3,Bahrain,2003,0.399893194,0.583333313,1081.53894,0,0.268763512,21.57701492,11566.54492,19.99600029,74.99900055,99.92822266,99.8949585,778708,0.89524287,325858,65.87400055,128.0914917,2.229000092,341.2319946,4,28.20116615,2.262286663,High,108
4,Bahrain,2004,0.451451093,0.589041114,1136.772583,0,0.268763512,21.63494873,10895.01563,19.38500023,75.16699982,99.93831635,99.90847778,829844,2.252734423,349795,66.7539978,140.7372284,2.052000046,416.5140076,8,28.03978348,6.671758175,High,248
5,Bahrain,2005,0.390058488,0.608108103,1201.572998,0,0.268763512,22.35673904,11675.45898,18.77799988,75.3259964,99.94841003,99.92199707,889164,4.665540218,378726,67.73899841,148.3134918,2.166000128,446.125946,3,28.08279991,6.123040199,High,122
6,Bahrain,2006,0.194029897,0.621621609,1295.159424,0,0.268763512,20.33953094,11604.20117,18.20299911,75.47799683,99.95850372,99.93551636,958418,6.580206394,413257,68.16699982,147.1018524,2.180000067,475.6569824,2,27.93515778,6.802101612,High,39
7,Bahrain,2007,0.180773601,0.639999986,1381.225342,0,0.292271703,25.9152565,11233.91797,17.68499947,75.625,99.96859741,99.94904327,1035919,6.56659317,453396,68.85399628,137.7850494,2.064999819,505.1880188,1,27.70097542,6.394962311,High,123
8,Bahrain,2008,0.188940004,0.644736826,1466.632935,0,0.264810234,26.70698929,11318.25781,17.23900032,75.76999664,99.9786911,99.96256256,1114641,15.75061607,501657,69.7009964,145.8826599,2.019000053,534.7190552,2,28.01723289,6.862077713,High,114
9,Bahrain,2009,0.185156599,0.671052635,1559.310547,0,0.337284356,23.81076431,10339.19043,16.86300087,75.91300201,99.98878479,99.97608185,1185076,8.082431793,556576,70.58599854,117.9637222,1.963999987,564.3309937,2,28.19650078,3.831151724,High,12
10,Bahrain,2010,0.183212996,0.695538044,1628.425293,0,0.297677219,23.58551979,10207.86816,16.54700089,76.05699921,99.99887848,99.98960114,1240860,6.977584839,614060,71.40399933,120.4723969,1.991999984,504.493988,3.187000036,28.00100899,3.338047504,High,136
11,Bahrain,2011,0.217317805,0.704041779,1666.428955,0,0.290850282,22.57032967,9912.710938,16.27099991,76.19999695,100,100,1278151,1.121052861,668183,70.53900146,174.1589661,1.995999932,417.5829773,3.424000025,28.32619095,8.785218239,High,93
12,Bahrain,2012,0.37384209,0.727272749,1688.237671,0,0.275737047,21.19618988,9659.604492,16.00499916,76.34200287,100,100,1299943,0.605800033,714129,70.63800049,185.8889771,1.952999949,338.0710144,1.725000024,28.91910744,2.403029203,High,13
13,Bahrain,2013,0.433094114,0.740259707,1707.829834,0,0.274789035,23.8837738,10419.81543,15.72700024,76.48400116,100,100,1315029,2.713493586,727110,70.65599823,191.8778076,1.932000041,265.615448,0,28.125,4.91545248,High,20
14,Bahrain,2014,0.278830498,0.765239954,1732.911865,0,0.299909681,23.47736359,10596.55078,15.42599964,76.62400055,100,100,1336075,5.023465157,740032,70.70600128,175.5646515,1.889999986,258.367981,5.710000038,28.29679108,4.253380775,High,12
15,Bahrain,2015,0.138849497,0.771208227,1763.304565,0,0.315466046,23.97708702,10596.55078,15.09599972,76.76200104,100,100,1371851,11.45594501,747939,70.77500153,154.0673981,1.840999961,240.1070099,6,27.85209084,3.289249897,High,170
16,Bahrain,2016,-0.0158624,0.78406167,1832.63623,0,0.332012475,22.22898102,10596.55078,14.73799992,76.89900208,100,100,1425791,4.54843092,758823,70.77500153,154.0673981,1.840999961,387.3108215,6,28.24672508,7.809196472,High,50
17,Bahrain,2017,-0.140962303,0.78406167,1920.403564,0,0.291006505,22.22898102,10596.55078,14.36499977,77.03199768,100,100,1494074,0.208487853,777898,70.77500153,154.0673981,1.840999961,390.3900146,6,28.73196602,4.241576672,High,26
18,Bahrain,2018,-0.147291005,0.78406167,2017.273682,0,0.289107978,22.22898102,10596.55078,13.98999977,77.16300201,100,100,1569439,0.756860733,816373,70.77500153,154.0673981,1.840999961,420.9837646,6,28.59210014,1.537863374,High,41
19,Bangladesh,2000,-1.108687043,11.27756023,980.7010498,59.00848389,22.71814728,0.216415808,143.0538177,27.49300003,65.4469986,95.21504211,25.64404106,127657856,0.380236179,44628348,55.59600067,29.3217144,64.94799805,193.8670044,657120,25.53149986,218.1898804,High,52
20,Bangladesh,2001,-1.235129833,11.25758648,999.3754272,55.79384232,21.84834099,0.250764519,153.5600739,26.81800079,65.95600128,95.38697815,26.97425461,130088704,0.35042125,46112848,55.57600021,32.09801865,64.68099976,169.602005,712640,25.74193382,216.8646088,High,27
21,Bangladesh,2002,-1.361227036,11.23761272,1017.731323,54.32211304,20.58413506,0.253743023,154.3926544,26.13199997,66.43000031,95.56340027,28.33347511,132478088,0.525362074,47598772,55.53699875,28.96738052,64.97299957,171.5820007,786604,24.88579178,202.1598206,High,42
22,Bangladesh,2003,-1.44282198,11.21763802,1035.504395,52.63786316,19.81271744,0.260732323,159.8950043,25.43899918,66.88600159,95.73787689,29.68812752,134791600,0.145443901,48946792,55.12599945,27.6578846,64.71099854,175.4960022,856956,25.63728333,187.3379974,High,67
23,Bangladesh,2004,-1.496538043,11.19766426,1052.365601,52.12359238,19.26696014,0.275079012,160.2451019,24.74200058,67.33100128,95.91029358,31.03777504,136986432,0.095579371,50303952,55.10800171,26.85823441,64.56800079,180.4320068,914752,25.41999245,210.9921722,High,79
24,Bangladesh,2005,-1.387596965,11.17769051,1068.107178,50.77596283,18.5710392,0.284106731,163.9427338,24.0529995,67.77300262,96.00987244,32.41222,139035504,0.44596079,51642720,55.16400146,34.39693451,63.90000153,183.4929962,882091,25.37542534,197.7574463,High,37
25,Bangladesh,2006,-1.434257984,11.15771675,1082.593262,48.90239716,18.03401566,0.309163123,173.3027496,23.38400078,68.21299744,96.10640717,33.78316498,140921168,0.689472318,52936000,55.41899872,38.11192322,63.22999954,190.8309937,892049,25.4572506,181.6969299,High,40
26,Bangladesh,2007,-1.056077957,11.137743,1095.954346,47.48291779,17.80653763,0.312205702,178.8510437,22.74699974,68.64800262,96.19976807,35.14919662,142660384,1.095149875,54175076,55.11299896,39.94238281,62.66500092,89.02600098,945812,25.62765884,159.8205872,High,55
27,Bangladesh,2008,-1.034564972,11.11776829,1108.582397,45.58141708,17.5956955,0.343895197,185.5821075,22.15299988,69.0719986,96.28985596,36.50894165,144304160,0.635657191,55153624,54.80199814,42.62091446,62.18199921,84.21900177,1005542,25.99757576,173.380661,High,36
28,Bangladesh,2009,-1.069779992,11.09779453,1121.032471,43.68911743,17.10462952,0.373296976,193.0731201,21.60499954,69.48500061,96.37656403,37.86104965,145924800,0.817754447,56091456,54.24900055,40.09279633,61.31399918,0.013,1064285,25.63485909,258.3078003,High,25
29,Bangladesh,2010,-1.057121038,11.07782173,1133.713013,41.05084229,17.00118065,0.408083797,206.7611542,21.10700035,69.8809967,96.45986938,39.20461273,147575424,1.449748397,57004748,55.06100082,37.80284119,61.00799942,164.4246368,1308515,25.50484085,180.3876953,High,44
30,Bangladesh,2011,-1.08731401,11.05784798,1146.760254,39.43785477,16.80998611,0.423609227,212.057373,20.65699959,70.2559967,96.53965759,40.53809738,149273776,0.879494548,57920440,54.80799866,47.42084885,61.39199829,159.6927795,1523759,26.22204971,173.076767,High,34
31,Bangladesh,2012,-0.849843323,11.03787422,1160.081543,38.61267853,16.17756271,0.448127955,219.969635,20.24500084,70.60600281,96.61576843,41.85974121,151007808,1.068934917,58860664,54.56700134,48.11092377,60.77400208,152.3190308,1726066,26.11276627,195.678894,High,73
32,Bangladesh,2013,-0.887070596,11.01789951,1173.578247,38.76048279,15.49327755,0.45466432,222.0566559,19.86199951,70.93000031,96.68811035,43.16815186,152764672,0.983166516,59932584,54.18999863,46.29640198,59.92300034,225.1869049,1859808,25.46449089,233.1747284,High,60
33,Bangladesh,2014,-0.886938274,10.99792576,1187.064331,37.63448334,15.35162067,0.477335989,229.2464142,19.50099945,71.23100281,96.75671387,44.4627037,154520160,1.188102841,61016512,54.10900116,44.51408005,59.20700073,207.7384186,1956925,24.97877502,177.428299,High,33
34,Bangladesh,2015,-0.808335185,10.977952,1200.401611,34.74707031,14.78299618,0.518850863,229.2464142,19.15600014,71.51399994,96.82151794,45.7421608,156256272,1.735418558,62111484,54.02700043,42.08599854,58.57699966,57.00954819,2060408,24.89361572,180.0890503,High,58
35,Bangladesh,2016,-0.857089698,10.95797825,1213.573364,34.74707031,14.04554749,0.53329879,229.2464142,18.8239994,71.78500366,96.88253021,47.00580215,157970848,1.468712926,63214860,54.02700043,42.08599854,58.57699966,53.97916031,2203554,24.86855888,160.2811737,High,50
36,Bangladesh,2017,-0.831741929,10.95797825,1226.631226,34.74707031,13.41346455,0.53329879,229.2464142,18.50099945,72.05200195,97.01600647,48.23324203,159670592,1.451287746,64315696,54.02700043,42.08599854,58.57699966,61.74997711,2203554,24.88594246,212.0002289,High,54
37,Bangladesh,2018,-0.905127883,10.95797825,1239.579346,34.74707031,13.07431698,0.53329879,229.2464142,18.18400002,72.31999969,97.01600647,48.23324203,161356032,1.050952196,65383992,54.02700043,42.08599854,58.57699966,63.81815338,2203554,25.35675049,176.8614502,High,62
38,Canada,2000,2.115544081,38.24727631,3.37446475,21.51040077,1.865594864,17.41463852,8265.080078,10.69999981,79.13658905,99.11182404,99.78215027,30685730,3.599559307,15698979,60.81299973,82.85772705,10.60400009,1896.114014,127665,-4.659417629,38.29541016,Low,3
39,Canada,2001,2.07514286,38.24230957,3.411323309,21.00867844,1.876011014,17.0184288,8056.349609,10.69999981,79.3390274,99.11573029,99.78371429,31020902,3.66652751,15986015,60.65200043,78.40631866,10.0010004,1709.812988,153046,-5.460449219,40.54865646,Low,13
40,Canada,2002,2.034852028,38.23733521,3.448621988,21.76983643,1.743071556,16.56039238,7993.879395,10.5,79.490242,99.11664581,99.78408051,31360080,9.202457428,16235249,61.24700165,75.7326889,10.0909996,1578.026978,172046,-6.211012363,38.07581711,Low,7
41,Canada,2003,1.986541986,38.23236465,3.479847431,21.18307877,1.810020924,17.47884178,8341.342773,10.60000038,79.74146271,99.1175766,99.78445435,31644028,3.855700254,16492176,61.98300171,69.84343719,10.31799984,1496.296997,167798,-5.404357433,38.41297531,Low,6
42,Canada,2004,1.827713966,38.2273941,3.512467146,21.5813961,1.933549166,17.32455444,8455.546875,10.5,79.89268494,99.11849213,99.78482056,31940656,3.231967449,16944708,62.18399811,70.18054962,10.1960001,1656.578979,145018,-6.418768406,37.65739822,Low,5
43,Canada,2005,1.879261017,38.22242355,3.545798302,22.24852753,1.659035683,17.41190147,8422.03418,10.60000038,80.19268036,99.14312744,99.74615479,32243752,0.785746276,17361674,62.1590004,69.7098465,10.25800037,1526.81897,154587,-5.909005165,38.31948471,Low,6
44,Canada,2006,1.962553978,38.21639633,3.581804276,22.08874893,1.498451591,17.56133652,8239.946289,10.89999962,80.34390259,99.16786194,99.70758057,32571174,0.140922427,17583892,62.36500168,67.98118591,10.09699917,1503.185059,171629,-7.07712841,37.85967636,Low,9
45,Canada,2007,2.00090003,38.21037292,3.616758108,22.12619209,1.407025695,17.38715744,8213.389648,11.19999981,80.54389954,99.1934967,99.66950989,32889024,2.184559345,17734768,62.99700165,66.19204712,10.44299984,1429.844971,152486,-5.34928894,41.74080658,Low,6
46,Canada,2008,2.002688885,38.2043457,3.65613699,22.52531433,1.597654581,16.89745712,8194.880859,11.30000019,80.69512177,99.21898651,99.63149261,33247118,4.888360977,17912036,63.08100128,66.92423248,10.48499966,1388.665039,155549,-4.633814812,38.14445877,Low,4
47,Canada,2009,2.061789036,38.1983223,3.698120356,22.70125771,1.375939846,15.82542992,7797.121094,11.30000019,80.99512482,99.2443161,99.59352112,33628896,8.220132828,18274724,61.18399811,58.34824753,11.01499939,1346.937988,155928,-6.174463272,39.45202637,Low,5
48,Canada,2010,2.069798946,38.19229507,3.739467859,22.08098984,1.331663966,15.50551319,7788.560547,11.10000038,81.24633789,99.26950073,99.5555954,34004888,4.526210785,18573598,61.2140007,60.06072998,10.81400013,1957.328491,162341,-6.482341766,39.95335007,Low,2
49,Canada,2011,1.977882981,38.18716812,3.776245594,21.96541786,1.605664015,15.22379398,7911.554688,11,81.44878387,99.29436493,99.51760864,34339328,1.526554585,18709052,61.38700104,62.32862091,10.62699986,1980,169706,-6.266198158,38.48348999,Low,3
50,Canada,2012,1.927135944,38.18204498,3.817472219,22.6102581,1.811345696,14.91382217,7733.411621,11,81.64878082,99.31808472,99.47897339,34714224,1.841558814,18913516,61.37900162,62.39713669,10.66600037,1960,184910,-4.186646461,39.92811584,Low,10
51,Canada,2013,1.886832952,38.17691803,3.858021259,22.37968063,1.894231558,14.79888248,7743.725586,10.80000019,81.7487793,99.34176636,99.44033813,35082952,2.142292261,19059144,61.49000168,61.9733963,10.72699928,1946.305542,168015,-5.70993185,38.33971024,Low,5
52,Canada,2014,1.83642602,38.17179489,3.897002935,22.02465248,1.58654809,15.25547218,7897.855469,10.80000019,81.80000305,99.36540985,99.40171814,35437436,2.706688404,19264216,61.15999985,64.05762482,10.69999981,2084.318115,139732,-5.398873329,37.82644272,Low,20
53,Canada,2015,1.886580944,38.16667175,3.926196575,22.02536011,1.869835973,15.38895035,7631.341797,10.69999981,81.90000153,99.38903046,99.36312103,35702908,3.638694048,19504718,61.01499939,65.52773285,10.65200043,2074.830811,187374,-6.464960098,37.15664291,Low,6
54,Canada,2016,1.989900947,38.1615448,3.97090745,22.02536011,1.86222589,15.09005642,7631.341797,10.60000038,81.90000153,99.41262054,99.32453156,36109488,3.562558889,19601132,61.01499939,65.52773285,10.65200043,2246.227051,200765,-6.220376015,38.98160172,Low,19
55,Canada,2017,1.924280047,38.1615448,4.018615723,22.02536011,1.86222589,15.09005642,7631.341797,10.30000019,81.94878387,99.43624115,99.28601074,36543320,3.952376604,19733476,61.01499939,65.52773285,10.65200043,2840.985107,200765,-5.953935623,36.49417496,Low,6
56,Canada,2018,1.828014016,38.1615448,4.07518816,22.02536011,1.86222589,15.09005642,7631.341797,10.10000038,81.94878387,99.43624115,99.28601074,37057764,2.253728867,19926490,61.01499939,65.52773285,10.65200043,3434.072998,200765,-4.965330601,38.86465073,Low,3
57,Guatemala,2000,-0.75401932,39.26838303,108.153801,62.742939,22.82114792,0.855545521,607.4955444,35.3409996,67.84899902,85.75376892,63.2999115,11589761,3.468847275,3860937,61.46099854,49.14558792,61.73800278,4.090865135,3963,24.02528381,238.9274597,Low,24
58,Guatemala,2001,-0.699641943,38.76446533,110.7835464,61.39476395,13.94664001,0.875392437,605.5050049,34.7159996,68.30400085,86.28421021,63.49275589,11871565,0.84395963,3973923,61.6629982,69.54454803,61.6289978,4.090865135,5100,23.22371674,230.5649872,Low,29
59,Guatemala,2002,-0.645413101,38.26054382,113.358696,60.53506088,13.9437151,0.896259069,596.5397949,34.00600052,68.71700287,86.81067657,63.67484665,12147518,-4.088376999,4087333,60.66799927,66.03186035,61.48899841,4.090865135,7978,23.56882477,211.9188385,Low,7
60,Guatemala,2003,-0.766650319,37.75662613,115.8579102,59.01061249,13.25952148,0.855364203,606.7471313,33.2120018,69.09200287,87.32949066,63.83824539,12415334,-5.007241249,4214943,60.62900162,65.95964813,44.29000092,4.090865135,6346,23.96025085,219.9373627,Low,25
61,Guatemala,2004,-0.609274209,37.25270462,118.3474045,57.55292892,12.86188698,0.896935582,611.7362061,32.34999847,69.43699646,87.84231567,63.9862175,12682108,-4.894897938,4344954,60.9620018,69.07811737,44.50299835,4.090865135,4908,24.08745766,210.2728271,Low,8
62,Guatemala,2005,-0.666517079,36.74878693,120.8313904,57.32634735,12.39202118,0.952129722,602.3859253,31.45400047,69.76200104,88.35131073,64.12346649,12948292,0.088917233,4476913,63.27899933,66.04865265,44.39200211,4.090865135,9008,24.18301582,182.2050018,Low,4
63,Guatemala,2006,-0.805733502,36.34565353,123.3046875,57.90344238,11.264678,0.938859522,599.532959,30.56200027,70.08200073,88.85661316,64.25043488,13213330,1.341107011,4619227,65.46600342,66.8181839,44.75,4.090865135,16293,24.19294167,202.6071777,Low,11
64,Guatemala,2007,-0.742176175,35.94251633,125.7653732,57.03256226,11.45160103,0.919945955,631.567627,29.7159996,70.40899658,89.35838318,64.36756134,13477017,1.984464049,4906124,64.06800079,67.89849854,43.94900131,4.090865135,16400,24.17628288,242.4156189,Low,3
65,Guatemala,2008,-0.647653222,35.53937912,128.2129364,60.78477859,11.1504755,0.811905622,593.7207031,28.94599915,70.75,89.8565979,64.47496796,13739299,2.101467848,5198807,62.9070015,64.12524414,43.55400085,4.090865135,18727,24.04224968,247.1787567,Low,4
66,Guatemala,2009,-0.526855886,35.13624573,130.6475372,58.30268097,11.65779686,0.828992665,668.7963257,28.2689991,71.10800171,90.350914,64.57185364,14000190,2.518680096,5289678,61.74300003,57.10597992,43.09199905,4.090865135,16623,23.94132423,209.7604828,Low,12
67,Guatemala,2010,-0.532209218,34.73310852,133.0691223,66.5852356,11.05435944,0.79950583,714.9102173,27.68799973,71.48100281,90.84181976,64.65956879,14259687,1.919184327,5383364,60.36600113,62.11489868,43.24300003,4.090865135,22792.23047,23.94316673,229.9645233,Low,23
68,Guatemala,2011,-0.527978003,34.39343262,135.5124512,66.4172287,11.0747776,0.795696378,750.6090698,27.1970005,71.86100006,91.32897186,64.73732758,14521515,1.84569037,5475328,59.1609993,63.98391342,40.66900253,4.186798573,21468,24.26577568,194.3765564,Low,11
69,Guatemala,2012,-0.658761322,34.05374908,137.9427185,66.21936798,10.55367851,0.804004431,749.0445557,26.76600075,72.23600006,91.81259918,64.80586243,14781942,2.045541763,5563096,64.50800323,60.98251343,44.31399918,3.712225437,17743,23.82813263,257.9785461,Low,8
70,Guatemala,2013,-0.622655571,33.71407318,140.388031,64.97796631,10.3562212,0.858738184,800.6522217,26.36899948,72.59600067,92.29374695,64.86852264,15043981,2.391486645,5656806,59.26399994,58.54851151,40.65500259,0,17047,24.06274223,246.2532349,Low,11
71,Guatemala,2014,-0.735963881,33.37439346,142.8360901,59.90100098,10.07448387,0.911580205,863.5689087,25.99200058,72.93499756,92.77225494,64.92536926,15306316,2.507793665,6282035,60.05899811,56.71791458,37.63199997,0.091229998,20761.5,24.16132545,195.5110626,Low,6
72,Guatemala,2015,-0.73319912,33.03471375,145.2726746,63.65099335,9.967002869,1.01713109,863.5689087,25.62700081,73.25,93.24811554,64.97704315,15567419,2.512748957,5977798,59.81000137,51.30626297,36.84799957,0.455520004,22049,24.05672455,287.0821228,Low,2
73,Guatemala,2016,-0.739821315,32.69503784,147.7014771,63.65099335,9.661395073,1.059947729,863.5689087,25.2670002,73.54100037,93.72089386,65.02274323,15827690,1.985216022,6218528,59.81000137,51.30626297,36.84799957,0.63203001,26268,24.09679985,218.5835114,Low,11
74,Guatemala,2017,-0.739876688,32.69503784,150.1252136,63.65099335,9.681221008,1.059947729,863.5689087,24.91200066,73.80999756,94.19058228,65.06313324,16087418,1.843449473,6370690,59.81000137,51.30626297,36.84799957,0.54637301,26268,24.54255867,196.7350464,Low,46
75,Guatemala,2018,-0.820550501,32.69503784,152.5471191,63.65099335,9.444741249,1.059947729,863.5689087,24.56100082,74.06300354,94.19058228,65.06313324,16346950,1.710511923,6613095,59.81000137,51.30626297,36.84799957,0.107366003,26268,24.60235786,207.3608398,Low,10
76,Hungary,2000,0.78768301,21.3903141,113.9362946,5.166111946,4.934459686,5.4672966,2448.140381,9.600000381,71.24633789,99.96382904,98.04373169,10210971,8.74258709,3305791,45.77700043,136.9903717,10.18000031,50.85200119,12886,10.50133514,58.11506271,Low,3.8
77,Hungary,2001,0.685644507,21.53760338,113.6752548,5.121124268,4.914388657,5.592875481,2512.674805,9.5,72.2487793,99.96392822,98.04295349,10187576,14.82663345,3350430,45.98400116,130.6978912,9.167000771,32.29399872,13056,10.65471458,61.58055878,Low,4.6
78,Hungary,2002,0.583884776,21.68489265,113.3520203,5.166033268,4.260795116,5.518941402,2520.152588,9.5,72.34877777,99.96508026,98.03960419,10158608,41.0651207,3392866,46.03300095,117.9513855,8.552000046,25.15099907,11574,11.69206429,37.92741776,Low,26.2
79,Hungary,2003,0.680982292,21.83218002,113.0278091,5.009128571,3.901099443,5.829810619,2580.20752,9.300000191,72.30000305,99.96549225,98.03627777,10129552,18.47173691,3440151,46.74300003,116.4283829,8.211000443,28.37000084,11870,10.57731628,50.99019241,Low,23.3
80,Hungary,2004,0.693373203,21.9794693,112.7777939,4.62867403,4.359140873,5.684910774,2579.291748,9.399999619,72.64878082,99.96590424,98.03296661,10107146,4.056438923,3496693,46.48300171,122.9828491,8.603999138,23.99600029,12744,11.40926743,50.63675308,Low,7.2
81,Hungary,2005,0.654348493,22.12922668,112.5662842,4.664769173,3.728969097,5.751848698,2731.039795,9.699999809,72.64878082,99.96637726,98.02914429,10087065,11.50504208,3489685,46.54100037,127.3536758,7.840000153,21.42900085,13661,10.55658054,39.51338196,Low,11
82,Hungary,2006,0.658724189,22.26983643,112.3911362,5.36412859,3.539843798,5.697823048,2713.25708,9.899999619,73.0975647,99.96690369,98.02482605,10071370,13.12493706,3532460,46.77199936,149.0528259,7.278999805,20,14686,10.36138344,57.65517426,Low,14.4
83,Hungary,2007,0.622805893,22.41044426,112.2171631,6.140332699,3.492055178,5.566989422,2658.036377,9.699999809,73.15122223,99.96743774,98.02054596,10055780,22.56050491,3553267,46.62599945,155.2000885,7.240000248,27.1609993,15864,9.963252068,59.91678238,Low,16
84,Hungary,2008,0.471792012,22.55105591,112.0208435,6.755189419,3.457101822,5.458021641,2636.646729,9.899999619,73.70243835,99.96795654,98.01628876,10038188,23.20071411,3596080,46.09600067,158.207962,7.095000267,11.75500011,15687,10.6272049,50.43423462,Low,31.4
85,Hungary,2009,0.433832288,22.46106339,110.7108154,8.399154663,3.063666582,4.840111256,2478.101807,9.600000381,73.90487671,99.96847534,98.01207733,10022650,29.35811615,3651714,44.9679985,144.7813873,7.298000336,9.803999901,14825,11.79110622,54.03330612,Low,22.8
86,Hungary,2010,0.365650088,22.60024261,110.4608765,13.45602894,3.058226585,5.022311687,2568.948975,9,74.20731354,99.96892548,98.00839996,10000023,30.57063293,3664393,44.86000061,158.3526917,6.909999847,5.60895586,14245,11.63786793,52.12674713,Low,10.6
87,Hungary,2011,0.399596095,22.65105629,110.1483154,14.74299145,4.01881361,4.872550964,2500.321289,8.800000191,74.85853577,99.96938324,98.00476074,9971727,25.35697937,3682695,45.15499878,167.3880463,6.882999897,5.852950096,15584,11.45445251,54.06209946,Low,16.3
88,Hungary,2012,0.356334388,22.70186615,109.5809326,16.46520424,3.911147118,4.556968212,2365.553711,9.100000381,75.06341553,99.96969604,98.00215149,9920362,36.17476273,3656647,45.90100098,166.1258545,6.493000031,0.467678756,15133,10.47653961,74.85009003,Low,30.4
89,Hungary,2013,0.321602613,22.75267982,109.2795944,17.19638824,3.925048351,4.276339531,2271.947266,9,75.56585693,99.96997833,97.99991608,9893082,38.68402863,3722477,46.75600052,164.3435364,6.075999737,0,14918,11.00443745,36.71211243,Low,21.7
