,Country,Year,Corruption,ForestArea,PopDense,Renewables,AFF,CO2,EnergyCons,BirthRate,Lexpectancy,DrinkingWater,Sanitation,PopTotal,ForeignInvest,Labor,EmployRatio,Trade,Vulnerable,AirFreight,Aquaculture,Temp,Rainfall,Label,PM2.5
271,Peru,2005,-0.329964608,59.00624847,21.7704258,32.73183823,6.854264736,1.332646132,489.6523438,22.20400047,72.90799713,84.1579361,67.72686005,27866144,0.641481519,45816192,48.56999969,35.25328827,61.22200012,407.9259949,80621.96875,19.67281723,153.0024109,High,9
272,Peru,2006,-0.200190395,58.89421844,21.95473099,33.87949371,6.603484154,1.022117734,471.4453735,22.05200005,73.22200012,84.82221985,68.38743591,28102056,1.141075253,47704748,50.36500168,35.68172836,61.67200089,426.9909973,121826,19.83062553,143.4028168,High,44
273,Peru,2007,-0.246270597,58.78218842,22.13519669,32.37200928,6.705808163,1.237818956,505.9504089,21.82799911,73.52799988,85.47564697,69.0331955,28333052,2.010007143,50083728,50.57799911,32.99042892,61.51100159,313.8720093,130092,19.60653305,121.9224701,High,80
274,Peru,2008,-0.186953902,58.67015457,22.31431007,25.71715927,7.160941124,1.447808266,526.3966064,21.51199913,73.8259964,86.07914734,69.61753845,28562316,3.112977982,52551736,50.48199844,35.59420013,62.82500076,319.79599,135098,19.7504425,148.6020355,High,12
275,Peru,2009,-0.305230111,58.55812454,22.49426079,28.06084442,7.403906822,1.808368564,547.4265747,21.10300064,74.12000275,86.65898132,70.17193604,28792656,3.668322802,53655064,50.78300095,32.07184982,61.94499969,303.9049988,138099,19.27530861,137.0969849,High,33
276,Peru,2010,-0.228810802,58.44609451,22.6778698,30.79721069,6.827997208,2.00039959,643.0657959,20.62100029,74.41000366,87.23427582,70.71920013,29027674,3.197360039,54888464,51.22800064,32.868927,61.99500275,332.9573059,140101,19.52835083,136.5551758,High,20
277,Peru,2011,-0.219959095,58.31515503,22.8627491,29.54725838,7.100110054,1.705166578,649.2562256,20.10899925,74.6969986,87.80448914,71.25870514,29264318,1.390402317,56949188,51.15800095,32.93990326,61.36199951,297.6835327,141935,19.89429092,135.1104431,High,33
278,Peru,2012,-0.370449901,58.18421555,23.05217743,28.25329399,6.725234032,1.872846723,692.9539795,19.61700058,74.98100281,88.37021637,71.79114532,29506788,1.139752984,56125280,50.96900177,32.80550385,58.89200211,286.0756836,142832,19.85946655,110.9723282,High,128
279,Peru,2013,-0.423486888,58.05328369,23.2609272,25.98338509,6.668310165,1.57239902,684.1541138,19.18499947,75.25800323,88.93096924,72.31593323,29773988,0.620823085,57508048,50.74100113,33.33359909,58.79899979,292.7608032,148120,19.55771637,134.7437286,High,47
280,Peru,2014,-0.560316086,57.92234421,23.50809288,25.99686432,6.804247379,1.705884099,790.2171631,18.82699966,75.52899933,89.48704529,72.83344269,30090360,0.382826507,59382952,51.2120018,30.90124512,58.91699982,204.6231384,148381,19.78577423,114.4004135,High,94
281,Peru,2015,-0.533840775,57.79140472,23.80526161,25.50390625,7.045644283,1.727431893,790.2171631,18.54400063,75.79199982,90.03872681,73.34397888,30470734,0.576510787,61333632,51.26499939,27.65467262,58.94300079,183.1773071,151174,19.43261719,127.0148773,High,14
282,Peru,2016,-0.367378294,57.66046906,24.16096306,25.50390625,6.935034752,1.856501341,790.2171631,18.32299995,76.04399872,90.58557129,73.84703827,30926032,0.764443099,62716808,51.26499939,27.65467262,58.94300079,175.4743958,156430,19.78474998,124.4626007,High,16
283,Peru,2017,-0.49627009,57.66046906,24.56585693,25.50390625,6.779759407,1.856501341,790.2171631,18.13400078,76.28600311,91.12786865,74.34295654,31444296,0.599136293,65422752,51.26499939,27.65467262,58.94300079,214.5285645,156430,20.3299675,123.950737,High,59
284,Peru,2018,-0.531883895,57.66046906,24.99160576,25.50390625,6.891732216,1.856501341,790.2171631,17.9489994,76.51599884,91.12786865,74.34295654,31989256,0.892861485,68396800,51.26499939,27.65467262,58.94300079,217.5341339,156430,20.36403275,122.9650574,High,50
285,Pakistan,2000,-0.841039777,2.744915009,184.6507568,50.95914841,25.61725998,0.747833848,450.0578613,34.70299911,62.81999969,85.99668121,31.36665726,142343584,2.961992264,11145342,63.72399902,35.53803253,53.84199905,53.66199875,6596,20.46583748,25.07616806,High,13
286,Pakistan,2001,-0.874714196,2.689393759,189.365921,51.31745529,24.19827461,0.741773069,446.0109863,34.01900101,63.06600189,86.05538177,33.23617935,145978400,3.865535498,11557191,66.4280014,35.06439972,54.06200027,117.1320038,7551,20.85587311,21.13506317,High,15
287,Pakistan,2002,-0.908296585,2.633872986,193.9986725,51.08923721,23.06293488,0.762850344,440.2513123,33.37599945,63.29999924,86.40557861,35.0986557,149549696,1.564790249,11502890,67.81999969,35.24917984,54.26900101,100.4169998,11532,20.69285583,15.98307991,High,45
288,Pakistan,2003,-0.762178004,2.578351974,198.5955963,49.71014786,22.86474037,0.776618481,449.5780945,32.78099823,63.52199936,86.75419617,36.95306015,153093376,2.199224472,12289391,69.71700287,37.6246109,54.11199951,116,13621,20.78021812,19.48818207,High,30
289,Pakistan,2004,-1.082520008,2.522831202,203.2283783,47.50968933,23.08295441,0.840018809,470.9897461,32.23899841,63.73600006,87.10135651,38.79981995,156664704,3.935620785,12771228,70.76999664,41.93607712,55.11199951,221.0440063,22114,20.80696106,17.45571327,High,13
290,Pakistan,2005,-1.053138018,2.46731019,207.9493713,47.5155983,22.9604187,0.852356017,477.290863,31.75499916,63.95100021,87.44689941,40.63846588,160304000,2.273086309,13258254,71.90200043,47.35731888,54.76299667,138.6909943,25981,20.33409882,32.17392349,High,34
291,Pakistan,2006,-0.81358248,2.411529779,212.7732239,46.51300812,21.60797691,0.890578032,485.9415283,31.33200073,64.1760025,87.79093933,42.39739609,164022624,2.394891977,13752567,73.46099854,51.78505707,52.94599915,112.2330017,28393,21.05118942,21.47769737,High,32
292,Pakistan,2007,-0.816726327,2.355749369,217.6838226,44.27607346,21.80047226,0.946883798,500.4320374,30.95999908,64.41999817,88.13342285,44.12034988,167808112,3.390348196,14253792,74.57900238,55.68811417,51.32699966,161.576004,39531,20.1510334,26.97423935,High,24
293,Pakistan,2008,-0.895073414,2.299968958,222.6662903,45.9939537,22.50026512,0.926721454,481.021759,30.63100052,64.68499756,88.47424316,45.80725479,171648992,3.910656691,14750542,74.77400208,58.43376923,51.20199966,230.125,43120,20.99469185,30.47072983,High,13
294,Pakistan,2009,-1.069159031,2.244188547,227.6951141,45.77233887,22.71733093,0.904917002,477.4711304,30.3390007,64.96900177,88.81338501,47.45842743,175525616,5.374286652,15255493,75.30599976,48.11193085,51.04899979,256.9389954,44317,20.61802864,26.53999519,High,35
295,Pakistan,2010,-1.087391019,2.188408136,232.753006,46.72204208,23.28158951,0.944500923,473.8497314,30.08200073,65.26399994,89.15091705,49.07455063,179424640,5.743357182,15572305,76.3259964,51.6728096,51.13600159,83.58040619,89021,20.51441002,28.1029892,High,46
296,Pakistan,2011,-1.076292038,2.132627726,237.8328552,46.07094193,25.12918282,0.936048031,467.2175293,29.86000061,65.56199646,89.48680115,50.65591049,183340592,5.322375298,15958608,75.90000153,55.98828125,51.4960022,107.1790924,92200.35156,20.91059113,23.55043411,High,36
297,Pakistan,2012,-1.062924027,2.076847315,242.9450378,46.52323532,23.71024895,0.908401608,462.677002,29.66699982,65.84899902,89.8210144,52.20281219,187281472,5.730826378,16407919,76.06199646,52.61989594,50.11199951,122.1512451,72292.85156,20.9999218,32.07989883,High,24
298,Pakistan,2013,-0.956362307,2.021066904,248.109848,47.46095276,23.83211708,0.914224386,464.0383606,29.49099922,66.11699677,90.15338898,53.71491241,191262912,4.274013519,16605508,75.43800354,49.77670288,49.84399796,334.8804932,125692.8984,20.72489548,26.79002953,High,22
299,Pakistan,2014,-0.833833992,1.965286374,253.3556824,46.60453033,23.74453926,0.933991492,460.2348022,29.31800079,66.36000061,90.48406219,55.19319534,195306832,6.119001389,16877968,74.89600372,46.7852478,50.53899765,295.3122559,115271.3984,20.05353546,22.83523369,High,24
300,Pakistan,2015,-0.810755789,1.909505963,258.7004089,46.47632599,23.81706238,0.945421159,460.2348022,29.12400055,66.57700348,90.81298828,56.63796234,199426960,4.87019968,17052108,73.78700256,45.13394547,49.93000031,329.5688171,90976.46094,20.65271759,29.15353775,High,13
301,Pakistan,2016,-0.875464916,1.853725553,264.1491394,46.47632599,23.21519852,0.987832367,460.2348022,28.88800049,66.76999664,91.14014435,58.25736618,203627280,2.208572149,17169768,73.78700256,45.13394547,49.93000031,276.1751099,100187.2031,20.52786827,22.95723534,High,24
302,Pakistan,2017,-0.778294086,1.853725553,269.6874695,46.47632599,22.92586708,0.987832367,460.2348022,28.59900093,66.9469986,91.4654541,59.86949539,207896688,4.355175495,17209816,73.78700256,45.13394547,49.93000031,316.8257141,100187.2031,20.55905914,33.14083862,High,14
303,Pakistan,2018,-0.790824711,1.853725553,275.2893066,46.47632599,22.85564423,0.987832367,460.2348022,28.25,67.11399841,91.4654541,59.86949539,212215024,3.581144571,17532996,73.78700256,45.13394547,49.93000031,313.2646484,100187.2031,21.41461754,23.91365433,High,24
304,Sri Lanka,2000,-0.182998598,34.9545517,299.4355164,64.15656281,19.92731476,0.545238137,443.4264526,18.46299934,71.33300018,79.54815674,84.63792419,18777600,1.224592328,7978309,52.51499939,88.63644409,41.38100052,255.7079926,4420,27.72394943,121.6492081,Low,45.9
305,Sri Lanka,2001,-0.183295608,34.71854401,301.5744019,62.927742,20.06660461,0.552229524,425.6340942,18.49200058,72.23300171,80.15522766,85.2636795,18911730,1.126765966,7864117,52.29700089,80.89859772,39.10899734,217.5670013,3610,26.9794426,146.3070679,Low,31.8
306,Sri Lanka,2002,-0.183591798,34.48253632,303.9783325,62.09988403,14.27932262,0.579987705,430.0446777,18.53499985,73.08499908,80.73648834,85.88964081,19062482,1.058988333,7830731,51.70999908,76.33512878,39.33699799,203.1260071,2651,27.12989235,139.5129242,Low,27
307,Sri Lanka,2003,-0.226230204,34.24653244,306.5545654,61.30121231,13.23051453,0.576258123,451.618927,18.5739994,73.7990036,81.31739044,86.51580048,19224036,1.090747237,7907981,51.92699814,75.33625031,39.5,238.0090027,3462,27.28871727,119.9571991,Low,21.9
308,Sri Lanka,2004,-0.145818099,34.01052475,309.1556702,61.60870361,12.54380417,0.634395242,453.8068542,18.59199905,74.33699799,81.89775085,87.14215851,19387152,1.18827796,7984113,51.73300171,79.4829483,37.62000275,312.6270142,4003,27.39383316,142.3216705,Low,34.5
309,Sri Lanka,2005,-0.3397865,33.77451706,311.6725769,60.0762291,11.81947708,0.619140804,460.5093079,18.57600021,74.69499969,82.47738647,87.76874542,19544988,1.211327434,8056471,52.00500107,73.60397339,37.64500046,310.3619995,4304,27.36107445,134.3720398,Low,34.9
310,Sri Lanka,2006,-0.200084195,33.72667694,314.0802307,62.1740036,11.33627987,0.608064532,461.1367798,18.51300049,74.90399933,83.05665588,88.39550781,19695972,1.126677394,8123334,52.5870018,71.26117706,41.17200089,325.4129944,5652,27.1204586,159.3099976,Low,81.8
311,Sri Lanka,2007,-0.152948201,33.67884064,316.4095764,60.19686127,11.6831646,0.622623503,466.7071533,18.40399933,75.03700256,83.63521576,89.02251434,19842044,1.116128564,8183016,52.77000046,68.60651398,40.61300278,343.6409912,8233,27.21448326,138.5861053,Low,26.8
312,Sri Lanka,2008,-0.225210905,33.63100052,318.6730042,61.57084274,13.37920094,0.610861301,456.0943298,18.25200081,75.15699768,84.21338654,89.64968109,19983984,1.697007179,8231291,53.0359993,63.36904526,40.89300156,331.4570007,7474,27.17082405,176.3632202,Low,40
313,Sri Lanka,2009,-0.397427797,33.5831604,320.8979187,63.50919342,12.69197083,0.6547333,449.5265503,18.06100082,75.28600311,84.791008,90.33813477,20123508,1.863919377,8273940,52.5019989,49.14914322,39.66799927,278.9979858,7548.679199,27.12896729,130.8357391,Low,51.8
314,Sri Lanka,2010,-0.421347886,33.53532028,323.1021729,61.84228134,8.49614048,0.654610157,480.7718506,17.83799934,75.43900299,85.36794281,91.02494812,20261736,1.847465396,8310608,52.02000046,46.3638916,41.83499908,339.0489197,8058.140137,27.02765083,164.746521,Low,22.1
315,Sri Lanka,2011,-0.393271297,33.43007278,325.2857666,59.24946594,8.831664085,0.742076635,512.6741333,17.59399986,75.61399841,85.94446564,91.71001434,20398670,0.960350513,8341363,52.13700104,54.98457718,42.17700195,364.5026245,11912.21973,27.39329147,136.4742584,Low,31.8
316,Sri Lanka,2012,-0.236788303,33.3248291,325.7056274,60.69129181,7.449325562,0.786362767,551.0206909,17.34300041,75.79599762,86.52044678,92.39339447,20425000,0.841839969,8242391,51.38700104,51.49208069,40.70000076,405.4204407,8839.755859,27.55480766,142.3408813,Low,59.6
317,Sri Lanka,2013,-0.214864999,33.2195816,328.2570496,59.87225342,7.666516304,0.724493027,487.378418,17.09300041,75.97399902,87.09783173,93.07455444,20585000,1.464115858,8250892,52.59700012,49.25779343,41.14900208,385.1199951,30881.30078,27.33205795,129.6267395,Low,26.9
318,Sri Lanka,2014,-0.343856692,33.11433792,331.3347168,57.58518219,8.006609917,0.862657428,515.5110474,16.84900093,76.14700317,87.67644501,93.75370026,20778000,1.375173092,8172455,51.70899963,50.2508812,40.72299957,384.7086487,34220.30078,27.52645874,142.0133972,Low,61.4
319,Sri Lanka,2015,-0.344155401,33.00909042,334.3964233,52.87589264,8.184271812,0.959155679,515.5110474,16.60899925,76.31600189,88.25596619,94.43109894,20970000,1.255214095,8498965,51.35900116,49.55879593,40.39200211,381.6320496,36037.75,27.29522514,121.9206467,Low,21.9
320,Sri Lanka,2016,-0.310729414,32.90384293,338.1119385,52.87589264,7.426799774,1.101846814,515.5110474,16.36400032,76.48200226,88.83598328,95.10703278,21203000,1.126054406,8449225,51.35900116,49.55879593,40.39200211,403.075592,30974.2207,27.4266243,153.2496948,Low,25.9
321,Sri Lanka,2017,-0.451861888,32.90384293,341.9550171,52.87589264,7.83302927,1.101846814,515.5110474,16.1060009,76.64800262,89.41629028,95.78172302,21444000,0.84371829,8519572,51.35900116,49.55879593,40.39200211,398.4734497,30974.2207,27.41980743,175.6013031,Low,34.7
322,Sri Lanka,2018,-0.335573107,32.90384293,345.5589294,52.87589264,7.92470789,1.101846814,515.5110474,15.83100033,76.81199646,89.41629028,95.78172302,21670000,1.096793294,8630101,51.35900116,49.55879593,40.39200211,436.197998,30974.2207,27.72951698,99.62023926,Low,19.9
323,Uganda,2000,-0.873840272,19.36339569,118.3633041,93.90604401,27.50910759,0.060780276,2906.547119,48.58399963,46.22900009,26.75161552,17.38951111,23650172,3.18915534,7964690,67.91200256,32.74903488,86.19300079,20.65299988,820,23.21100044,100.7505035,High,34
324,Uganda,2001,-0.891141176,18.92297745,122.0607986,94.15309143,27.85024071,0.061946206,2934.485107,48.31800079,47.22000122,27.91321373,17.49492455,24388968,2.337226391,8210198,67.79199982,35.32997513,86.14899445,21.06599998,2360,23.06031609,104.5412674,High,42
325,Uganda,2002,-0.908394814,18.4825592,125.9559402,94.3177948,23.43342781,0.061924707,2918.046143,48.04000092,48.29899979,29.09729576,17.59526253,25167256,2.594761848,8474559,67.70999908,36.27779388,85.12799835,21.27700043,4915,23.39837456,94.85382843,High,30
326,Uganda,2003,-0.813955486,18.04214096,130.0262909,94.22592926,24.50702286,0.062667951,3015.32251,47.7480011,49.42100143,30.3032608,17.69049454,25980552,2.593888283,8754685,67.99500275,36.58572769,84.38700104,23.40500069,5500,23.83838272,102.1643906,High,64
327,Uganda,2004,-0.77943629,17.60172081,134.2340088,93.92102814,21.67035294,0.064805143,3067.681885,47.43799973,50.55400085,31.53096962,17.78071976,26821296,2.988527298,9055603,68.53500366,35.46008682,77.49199677,26.68199921,5539,24.21640015,104.3795853,High,33
328,Uganda,2005,-0.823587418,17.16130257,138.5545502,92.80583191,25.07493591,0.078414179,3193.484375,47.10100174,51.67599869,32.77787018,17.865345,27684584,3.190820217,9377010,69.06600189,38.99428558,78.71399689,28.54999924,10817,24.1070919,98.03860474,High,32
329,Uganda,2006,-0.785988092,16.4846611,142.9932251,92.42061615,24.03493309,0.088814594,3135.479004,46.72800064,52.7840004,34.04569626,17.94504547,28571476,3.720440626,9719420,68.75800323,43.63328552,77.76200104,33.97499847,32392,23.88851738,93.84854126,High,42
330,Uganda,2007,-0.821338117,15.80801773,147.5718842,92.30914307,22.27811432,0.097997792,3088.236572,46.30799866,53.88700104,35.33237076,18.01937675,29486338,4.213615894,10083345,68.43900299,46.77741623,77.12400055,30.57799911,51110,24.01702499,74.79374695,High,9
331,Uganda,2008,-0.832621813,15.13137436,152.3033752,92.28421021,21.38459778,0.104834311,3155.062988,45.83399963,54.98400116,36.63811111,18.08858299,30431736,6.479820728,10456546,68.11599731,56.25826645,76.74099731,29.54400063,52250,23.77296638,112.3231964,High,23
332,Uganda,2009,-0.901866972,14.45473194,157.2048187,92.43868256,33.70788574,0.107636295,3066.531738,45.29899979,56.06000137,37.96132278,18.15238762,31411096,6.44527626,10855276,67.80999756,46.74475098,77.10099792,26.85499954,76654.10156,23.67176628,127.3089066,High,82
333,Uganda,2010,-0.917554677,13.72930336,161.7203674,91.60617065,31.96911621,0.120883271,3123.451172,44.69300079,57.09899902,39.30215073,18.21102333,32428168,5.118754864,11278085,68.01000214,45.71982193,77.14800262,0.73526299,95000,23.69809151,102.6291809,High,81
334,Uganda,2011,-0.920548797,13.05505753,166.950531,91.09121704,28.40300751,0.127392873,3015.992432,44.00699997,58.0870018,40.65942001,18.26435089,33476920,4.631929874,11722812,68.22200012,52.93644333,76.38899994,0.665850639,85712.70313,24.30930901,99.22845459,High,46
335,Uganda,2012,-0.988455713,12.38081074,172.3477325,91.26617432,26.65641212,0.118310288,3052.526611,43.2480011,59.01699829,42.03276443,18.3124733,34559168,2.694240332,12188774,68.54199982,53.33848953,76.36999512,0.803977549,95906,23.93552589,118.716156,High,39
336,Uganda,2013,-1.042657018,11.70656204,178.0133972,90.75016785,25.77605247,0.123482384,3044.61084,42.4280014,59.88100052,43.42023087,18.35504341,35695248,4.432457924,12668625,69.625,50.89653397,76.19599915,0.860220015,98063,23.59402466,110.5298386,High,11
337,Uganda,2014,-1.085041046,11.03231525,184.0821228,90.22212982,24.60822296,0.129345879,3103.588135,41.56399918,60.66899872,44.82258606,18.39250755,36912148,5.214905262,13172930,69.51200104,46.31652832,75.77500153,0.670884013,111023,23.38940048,124.8677902,High,53
338,Uganda,2015,-1.051651001,10.35806942,190.6316223,89.05794525,23.29637527,0.139771238,5607.53418,40.68000031,61.3730011,46.23822403,18.42463684,38225452,4.455366135,13664315,69.37200165,47.66442108,75.34799957,0.023472,117590,23.4103241,134.8160095,High,27
339,Uganda,2016,-1.056743979,9.683822632,197.7234497,89.05794525,22.42788696,0.143267095,5607.53418,39.79999924,61.98600006,47.66563034,18.45123291,39647504,3.878679514,14172510,69.37200165,47.66442108,75.34799957,0.023002559,118051.2031,23.48292542,99.98271179,High,47
340,Uganda,2017,-1.042835951,9.683822632,205.278595,89.05794525,23.4588356,0.143267095,5607.53418,38.9469986,62.51599884,49.10403061,18.47231865,41162464,2.72169733,14698381,69.37200165,47.66442108,75.34799957,0.023002559,118051.2031,23.55038261,114.5927811,High,46
341,Uganda,2018,-1.038053989,9.683822632,213.0617371,89.05794525,22.80939484,0.143267095,5607.53418,38.13499832,62.97299957,49.10403061,18.47231865,42723140,2.598555326,15233398,69.37200165,47.66442108,75.34799957,0.023002559,118051.2031,23.86768341,114.5716476,High,23
342,Vietnam,2000,-0.568332016,37.70012283,256.8970947,57.96369934,24.53458214,0.671308577,359.603302,17.42900085,73.02500153,80.14247131,52.36566162,79910416,6.141214371,40327944,75.37200165,111.4170914,81.04100037,117.3320007,513517,25.32508278,149.0131073,High,8
343,Vietnam,2001,-0.56897366,38.56440353,259.5470581,56.35774994,23.24104691,0.757220685,379.5465698,17.03100014,73.22799683,81.02645111,54.2408371,80742496,4.922663689,41354040,74.9489975,111.9559402,78.62599945,135.3630066,603098,24.33866692,175.8269806,High,26
344,Vietnam,2002,-0.569613576,39.50088501,262.5484009,52.41333008,23.02944183,0.868419945,410.1504517,16.81999969,73.43800354,81.90405273,56.10414505,81534408,4.163924217,42312000,75.40200043,116.6968689,78.96199799,151.9100037,718041,24.29319191,148.0110016,High,26
345,Vietnam,2003,-0.49906829,40.43280411,265.4292908,51.02385712,22.5424366,0.957054377,426.6101379,16.73399925,73.65399933,82.77435303,57.95381546,82301656,3.977335453,43407468,75.24500275,124.3279572,77.55899811,164.4589996,952502,24.71243286,176.3661957,High,20
346,Vietnam,2004,-0.734896004,41.30357742,267.8840942,45.98952484,21.8076992,1.090129495,469.1355591,16.73999977,73.875,83.63763428,59.79050446,83062824,3.992686987,44383328,75.25099945,133.0164948,73.88200378,216.5269928,1213617,24.90439224,168.8604584,High,40
347,Vietnam,2005,-0.724291205,42.17434692,270.3668823,44.35696411,19.29997826,1.170708299,492.0724487,16.80500031,74.09200287,84.49318695,61.68630981,83832664,3.666012287,45289504,75.04599762,130.7148438,69.68900299,230.1860046,1452300,24.97434998,129.9013672,High,26
348,Vietnam,2006,-0.745854318,42.85226059,272.8981934,44.46111679,18.72678566,1.214192748,499.5559387,16.90299988,74.29499817,85.34112549,63.57247162,84617536,3.544080973,46205808,74.85900116,138.3136292,68.55400085,216.0119934,1672727,24.61105919,130.1136932,High,35
349,Vietnam,2007,-0.62930119,43.53017044,275.4848633,42.10217667,18.65509987,1.22773397,532.487793,17.0170002,74.47399902,86.18120575,65.44870758,85419592,3.390403748,47171712,74.65899658,154.6053772,67.57099915,258.4880066,2100400,24.81881714,157.7486267,High,26
350,Vietnam,2008,-0.707145393,44.20808029,278.1417542,39.458992,20.41314316,1.368182421,563.9279785,17.12899971,74.625,87.01306915,67.31449127,86243416,3.616000891,48034824,74.78600311,154.3174744,66.39599609,295.7590027,2477450,24.71604156,152.7939148,High,26
351,Vietnam,2009,-0.544167876,44.88599396,280.8793335,37.1668129,19.16845894,1.47695148,609.276123,17.22100067,74.74500275,87.83675385,69.17011261,87092256,8.654717445,48953544,74.60700226,134.7063141,65.98799896,311.5020142,2571080,24.38475037,167.3985138,High,146.8
352,Vietnam,2010,-0.623576283,45.56390381,283.7025452,34.79589844,18.37848091,1.622618914,669.6999512,17.28199959,74.83699799,88.65319061,71.01800537,87967648,9.663039207,49925424,74.88999939,152.2173615,64.81199646,426.915741,2701317,23.89649963,163.8767395,High,26
353,Vietnam,2011,-0.607308805,45.97993851,286.6177368,36.52695847,19.56775093,1.712240696,662.5571899,17.31599998,74.90399933,89.4605484,72.85442352,88871560,7.168819904,50869268,75.72200012,162.9145508,63.51600266,475.3856506,2859581,24.57829094,137.8751221,High,58
354,Vietnam,2012,-0.528000474,46.39597321,289.6200562,38.11436462,19.22140121,1.588281512,667.3200073,17.33099937,74.95800018,90.25871277,74.67936707,89802488,6.900611877,51939896,76.32800293,156.5539246,62.61399841,503.5503235,3103351,24.92385864,132.8218231,High,26
355,Vietnam,2013,-0.478266388,46.81201172,292.6870422,37.39155197,17.96358681,1.622307658,660.3341064,17.33300018,75.0059967,91.04709625,76.49172211,90753472,5.481799126,52960884,76.6230011,165.0942383,62.62700272,497.1798096,3220071,23.88394165,166.8919525,High,26
356,Vietnam,2014,-0.436201096,47.22804642,295.7867432,37.03547287,17.69919968,1.824532032,660.3341064,17.31500053,75.05599976,92.2763443,78.29218292,91714592,5.370298862,53977064,77.09300232,169.5345154,62.20299911,450.2200317,3354342,24.78302574,178.8144226,High,15
357,Vietnam,2015,-0.426196486,47.64408112,298.8908081,34.99856949,16.9922123,2.032107592,660.3341064,17.25900078,75.11000061,93.1988678,80.08031464,92677072,5.197929382,54961592,76.83399963,178.7674103,57.72199631,384.4702454,3450200,24.51757431,178.3691864,High,26
358,Vietnam,2016,-0.452470809,48.06011581,301.992218,34.99856949,16.31964493,2.057565928,660.3341064,17.14999962,75.17199707,93.99011993,81.85570526,93638720,4.94080019,55902420,76.83399963,178.7674103,57.72199631,451.2561951,3634531,24.65444946,138.3499298,High,50.9
359,Vietnam,2017,-0.583143115,48.06011581,305.0815735,34.99856949,15.34488297,2.057565928,660.3341064,16.97900009,75.24099731,94.71880341,83.5150528,94596640,6.106361389,56489772,76.83399963,178.7674103,57.72199631,453.3495483,3634531,25.13700867,143.9633942,High,112.7
360,Vietnam,2018,-0.485406488,48.06011581,308.1252441,34.99856949,14.68197823,2.057565928,660.3341064,16.74500084,75.31700134,94.71880341,83.5150528,95540392,6.138072491,56888432,76.83399963,178.7674103,57.72199631,481.3699646,3634531,25.07315826,165.7384796,High,26
